"muni","total","danio","delsex","hom","les","robo","otros","year","muniYear"
"20435",1,0,NA,1,0,0,0,2003,"20435_2003"
"20436",1,0,NA,0,1,0,0,2003,"20436_2003"
"20437",7,0,NA,2,0,0,5,2003,"20437_2003"
"20438",1,1,NA,0,0,0,0,2003,"20438_2003"
"20439",112,4,NA,8,26,29,45,2003,"20439_2003"
"20440",1,0,NA,0,1,0,0,2003,"20440_2003"
"20441",1,0,NA,0,0,0,1,2003,"20441_2003"
"20442",NA,NA,NA,NA,NA,NA,NA,2003,"20442_2003"
"20443",1,0,NA,0,1,0,0,2003,"20443_2003"
"20444",NA,NA,NA,NA,NA,NA,NA,2003,"20444_2003"
"20445",NA,NA,NA,NA,NA,NA,NA,2003,"20445_2003"
"20446",5,1,NA,0,2,0,2,2003,"20446_2003"
"20447",2,2,NA,0,0,0,0,2003,"20447_2003"
"20448",8,2,NA,1,2,0,3,2003,"20448_2003"
"20449",7,0,NA,0,4,0,3,2003,"20449_2003"
"20450",47,4,NA,15,8,5,15,2003,"20450_2003"
"20451",5,0,NA,0,3,0,2,2003,"20451_2003"
"20452",16,0,NA,1,2,1,12,2003,"20452_2003"
"20453",NA,NA,NA,NA,NA,NA,NA,2003,"20453_2003"
"20454",6,2,NA,1,0,1,2,2003,"20454_2003"
"20455",6,1,NA,1,0,1,3,2003,"20455_2003"
"20456",4,0,NA,0,2,0,2,2003,"20456_2003"
"20457",7,1,NA,0,1,0,5,2003,"20457_2003"
"20458",1,0,NA,0,1,0,0,2003,"20458_2003"
"20459",14,0,NA,2,4,2,6,2003,"20459_2003"
"20460",17,1,NA,4,4,2,6,2003,"20460_2003"
"20461",2,0,NA,1,0,0,1,2003,"20461_2003"
"20462",17,2,NA,1,2,3,9,2003,"20462_2003"
"20463",4,0,NA,0,0,1,3,2003,"20463_2003"
"20464",NA,NA,NA,NA,NA,NA,NA,2003,"20464_2003"
"20465",3,0,NA,1,2,0,0,2003,"20465_2003"
"20466",36,0,NA,9,8,2,17,2003,"20466_2003"
"20467",142,14,NA,20,25,23,60,2003,"20467_2003"
"20468",39,5,NA,5,6,4,19,2003,"20468_2003"
"20469",232,20,NA,23,48,41,100,2003,"20469_2003"
"20470",58,11,NA,5,11,7,24,2003,"20470_2003"
"20471",1,0,NA,0,0,0,1,2003,"20471_2003"
"20472",14,4,NA,0,2,2,6,2003,"20472_2003"
"20473",6,0,NA,0,4,1,1,2003,"20473_2003"
"20474",7,0,NA,1,2,0,4,2003,"20474_2003"
"20475",56,13,NA,4,11,3,25,2003,"20475_2003"
"20476",16,3,NA,4,4,1,4,2003,"20476_2003"
"20477",5,0,NA,0,1,0,4,2003,"20477_2003"
"20478",4,2,NA,0,1,0,1,2003,"20478_2003"
"20479",NA,NA,NA,NA,NA,NA,NA,2003,"20479_2003"
"20480",2,0,NA,0,0,0,2,2003,"20480_2003"
"20481",12,0,NA,1,3,1,7,2003,"20481_2003"
"20482",388,36,NA,42,70,49,191,2003,"20482_2003"
"20483",103,11,NA,4,16,14,58,2003,"20483_2003"
"20484",21,0,NA,2,4,2,13,2003,"20484_2003"
"20485",2,0,NA,1,0,0,1,2003,"20485_2003"
"20486",24,6,NA,1,1,2,14,2003,"20486_2003"
"20487",8,0,NA,0,4,0,4,2003,"20487_2003"
"20488",NA,NA,NA,NA,NA,NA,NA,2003,"20488_2003"
"20489",6,0,NA,3,1,0,2,2003,"20489_2003"
"20490",11,2,NA,0,3,1,5,2003,"20490_2003"
"20491",13,1,NA,1,1,3,7,2003,"20491_2003"
"20492",17,1,NA,2,3,1,10,2003,"20492_2003"
"20493",4,0,NA,2,0,0,2,2003,"20493_2003"
"20494",10,0,NA,5,0,0,5,2003,"20494_2003"
"20495",3,0,NA,2,1,0,0,2003,"20495_2003"
"20496",11,1,NA,1,2,1,6,2003,"20496_2003"
"20497",13,1,NA,1,2,0,9,2003,"20497_2003"
"20498",37,3,NA,3,5,7,19,2003,"20498_2003"
"20499",16,2,NA,2,4,1,7,2003,"20499_2003"
"20500",11,1,NA,4,0,3,3,2003,"20500_2003"
"20501",2,0,NA,1,0,0,1,2003,"20501_2003"
"20502",24,3,NA,3,7,3,8,2003,"20502_2003"
"20503",1,0,NA,1,0,0,0,2003,"20503_2003"
"20504",NA,NA,NA,NA,NA,NA,NA,2003,"20504_2003"
"20505",10,0,NA,0,4,1,5,2003,"20505_2003"
"20506",5,0,NA,0,1,1,3,2003,"20506_2003"
"20507",14,3,NA,4,2,1,4,2003,"20507_2003"
"20508",NA,NA,NA,NA,NA,NA,NA,2003,"20508_2003"
"20509",16,3,NA,3,1,1,8,2003,"20509_2003"
"20510",2,0,NA,1,1,0,0,2003,"20510_2003"
"20511",18,2,NA,2,3,0,11,2003,"20511_2003"
"20512",7,0,NA,1,2,1,3,2003,"20512_2003"
"20513",42,5,NA,3,13,2,19,2003,"20513_2003"
"20514",5,0,NA,0,3,1,1,2003,"20514_2003"
"20515",1044,93,NA,44,209,187,511,2003,"20515_2003"
"20516",11,0,NA,2,2,1,6,2003,"20516_2003"
"20517",26,1,NA,2,3,1,19,2003,"20517_2003"
"20518",2,0,NA,1,0,1,0,2003,"20518_2003"
"20519",12,0,NA,0,3,1,8,2003,"20519_2003"
"20520",23,2,NA,2,5,8,6,2003,"20520_2003"
"20521",NA,NA,NA,NA,NA,NA,NA,2003,"20521_2003"
"20522",4,0,NA,0,2,0,2,2003,"20522_2003"
"20523",3,1,NA,0,1,0,1,2003,"20523_2003"
"20524",2,0,NA,0,0,1,1,2003,"20524_2003"
"20525",56,5,NA,4,4,15,28,2003,"20525_2003"
"20526",64,5,NA,10,14,2,33,2003,"20526_2003"
"20527",7,0,NA,2,0,1,4,2003,"20527_2003"
"20528",3,2,NA,0,0,0,1,2003,"20528_2003"
"20529",2,0,NA,2,0,0,0,2003,"20529_2003"
"20530",6,1,NA,1,0,1,3,2003,"20530_2003"
"20531",8,0,NA,0,1,0,7,2003,"20531_2003"
"20532",5,1,NA,1,2,0,1,2003,"20532_2003"
"20533",1,0,NA,0,0,0,1,2003,"20533_2003"
"20534",3,0,NA,1,2,0,0,2003,"20534_2003"
"20535",1,0,NA,1,0,0,0,2003,"20535_2003"
"20536",NA,NA,NA,NA,NA,NA,NA,2003,"20536_2003"
"20537",51,6,NA,3,4,6,32,2003,"20537_2003"
"20538",NA,NA,NA,NA,NA,NA,NA,2003,"20538_2003"
"20539",44,4,NA,5,8,3,24,2003,"20539_2003"
"20540",10,1,NA,2,1,4,2,2003,"20540_2003"
"20541",31,2,NA,3,6,2,18,2003,"20541_2003"
"20542",1,0,NA,0,0,1,0,2003,"20542_2003"
"20543",9,1,NA,3,3,1,1,2003,"20543_2003"
"20544",4,0,NA,3,1,0,0,2003,"20544_2003"
"20545",197,20,NA,14,46,46,71,2003,"20545_2003"
"20546",24,6,NA,1,3,3,11,2003,"20546_2003"
"20547",2,0,NA,0,0,0,2,2003,"20547_2003"
"20548",17,2,NA,4,4,0,7,2003,"20548_2003"
"20549",20,0,NA,3,2,2,13,2003,"20549_2003"
"20550",26,1,NA,3,7,1,14,2003,"20550_2003"
"20551",439,47,NA,33,96,54,209,2003,"20551_2003"
"20552",1,0,NA,1,0,0,0,2003,"20552_2003"
"20553",29,1,NA,1,4,4,19,2003,"20553_2003"
"20554",10,1,NA,1,1,0,7,2003,"20554_2003"
"20555",1,0,NA,0,1,0,0,2003,"20555_2003"
"20556",NA,NA,NA,NA,NA,NA,NA,2003,"20556_2003"
"20557",32,3,NA,4,4,8,13,2003,"20557_2003"
"20558",8,0,NA,0,2,2,4,2003,"20558_2003"
"20559",50,4,NA,7,9,6,24,2003,"20559_2003"
"20560",16,2,NA,4,4,0,6,2003,"20560_2003"
"20561",9,0,NA,1,3,1,4,2003,"20561_2003"
"20562",12,1,NA,2,3,2,4,2003,"20562_2003"
"20563",NA,NA,NA,NA,NA,NA,NA,2003,"20563_2003"
"20564",3,0,NA,2,1,0,0,2003,"20564_2003"
"20565",494,35,NA,24,111,65,259,2003,"20565_2003"
"20566",12,0,NA,5,4,0,3,2003,"20566_2003"
"20567",17,0,NA,5,2,3,7,2003,"20567_2003"
"20568",3,0,NA,0,0,1,2,2003,"20568_2003"
"20569",6,0,NA,0,0,1,5,2003,"20569_2003"
"20570",259,33,NA,21,72,51,82,2003,"20570_2003"
"20901",NA,NA,NA,NA,NA,NA,NA,2003,"20901_2003"
"20902",NA,NA,NA,NA,NA,NA,NA,2003,"20902_2003"
"20903",NA,NA,NA,NA,NA,NA,NA,2003,"20903_2003"
"20904",NA,NA,NA,NA,NA,NA,NA,2003,"20904_2003"
"20905",NA,NA,NA,NA,NA,NA,NA,2003,"20905_2003"
"20906",NA,NA,NA,NA,NA,NA,NA,2003,"20906_2003"
"20907",NA,NA,NA,NA,NA,NA,NA,2003,"20907_2003"
"20908",NA,NA,NA,NA,NA,NA,NA,2003,"20908_2003"
"20909",NA,NA,NA,NA,NA,NA,NA,2003,"20909_2003"
"20910",NA,NA,NA,NA,NA,NA,NA,2003,"20910_2003"
"20911",NA,NA,NA,NA,NA,NA,NA,2003,"20911_2003"
"20912",NA,NA,NA,NA,NA,NA,NA,2003,"20912_2003"
"20913",NA,NA,NA,NA,NA,NA,NA,2003,"20913_2003"
"20914",NA,NA,NA,NA,NA,NA,NA,2003,"20914_2003"
"20915",NA,NA,NA,NA,NA,NA,NA,2003,"20915_2003"
"20916",NA,NA,NA,NA,NA,NA,NA,2003,"20916_2003"
"20917",NA,NA,NA,NA,NA,NA,NA,2003,"20917_2003"
"20918",NA,NA,NA,NA,NA,NA,NA,2003,"20918_2003"
"20919",NA,NA,NA,NA,NA,NA,NA,2003,"20919_2003"
"20920",NA,NA,NA,NA,NA,NA,NA,2003,"20920_2003"
"20921",NA,NA,NA,NA,NA,NA,NA,2003,"20921_2003"
"20922",NA,NA,NA,NA,NA,NA,NA,2003,"20922_2003"
"20923",NA,NA,NA,NA,NA,NA,NA,2003,"20923_2003"
"20924",NA,NA,NA,NA,NA,NA,NA,2003,"20924_2003"
"20925",NA,NA,NA,NA,NA,NA,NA,2003,"20925_2003"
"20926",NA,NA,NA,NA,NA,NA,NA,2003,"20926_2003"
"20927",NA,NA,NA,NA,NA,NA,NA,2003,"20927_2003"
"20928",NA,NA,NA,NA,NA,NA,NA,2003,"20928_2003"
"20929",NA,NA,NA,NA,NA,NA,NA,2003,"20929_2003"
"20930",NA,NA,NA,NA,NA,NA,NA,2003,"20930_2003"
"21001",0,0,0,0,0,0,0,2003,"21001_2003"
"21002",0,0,0,0,0,0,0,2003,"21002_2003"
"21003",404,43,7,26,106,68,154,2003,"21003_2003"
"21004",0,0,0,0,0,0,0,2003,"21004_2003"
"21005",0,0,0,0,0,0,0,2003,"21005_2003"
"21006",0,0,0,0,0,0,0,2003,"21006_2003"
"21007",0,0,0,0,0,0,0,2003,"21007_2003"
"21008",0,0,0,0,0,0,0,2003,"21008_2003"
"21009",0,0,0,0,0,0,0,2003,"21009_2003"
"21010",0,0,0,0,0,0,0,2003,"21010_2003"
"21011",0,0,0,0,0,0,0,2003,"21011_2003"
"21012",0,0,0,0,0,0,0,2003,"21012_2003"
"21013",0,0,0,0,0,0,0,2003,"21013_2003"
"21014",0,0,0,0,0,0,0,2003,"21014_2003"
"21015",0,0,0,0,0,0,0,2003,"21015_2003"
"21016",0,0,0,0,0,0,0,2003,"21016_2003"
"21017",0,0,0,0,0,0,0,2003,"21017_2003"
"21018",0,0,0,0,0,0,0,2003,"21018_2003"
"21019",1759,194,20,58,359,559,569,2003,"21019_2003"
"21020",0,0,0,0,0,0,0,2003,"21020_2003"
"21021",0,0,0,0,0,0,0,2003,"21021_2003"
"21022",0,0,0,0,0,0,0,2003,"21022_2003"
"21023",0,0,0,0,0,0,0,2003,"21023_2003"
"21024",0,0,0,0,0,0,0,2003,"21024_2003"
"21025",0,0,0,0,0,0,0,2003,"21025_2003"
"21026",0,0,0,0,0,0,0,2003,"21026_2003"
"21027",0,0,0,0,0,0,0,2003,"21027_2003"
"21028",0,0,0,0,0,0,0,2003,"21028_2003"
"21029",0,0,0,0,0,0,0,2003,"21029_2003"
"21030",0,0,0,0,0,0,0,2003,"21030_2003"
"21031",0,0,0,0,0,0,0,2003,"21031_2003"
"21032",0,0,0,0,0,0,0,2003,"21032_2003"
"21033",0,0,0,0,0,0,0,2003,"21033_2003"
"21034",0,0,0,0,0,0,0,2003,"21034_2003"
"21035",0,0,0,0,0,0,0,2003,"21035_2003"
"21036",0,0,0,0,0,0,0,2003,"21036_2003"
"21037",0,0,0,0,0,0,0,2003,"21037_2003"
"21038",0,0,0,0,0,0,0,2003,"21038_2003"
"21039",0,0,0,0,0,0,0,2003,"21039_2003"
"21040",0,0,0,0,0,0,0,2003,"21040_2003"
"21041",0,0,0,0,0,0,0,2003,"21041_2003"
"21042",0,0,0,0,0,0,0,2003,"21042_2003"
"21043",110,6,4,6,17,30,47,2003,"21043_2003"
"21044",0,0,0,0,0,0,0,2003,"21044_2003"
"21045",954,86,11,43,232,246,336,2003,"21045_2003"
"21046",0,0,0,0,0,0,0,2003,"21046_2003"
"21047",242,20,14,29,51,45,83,2003,"21047_2003"
"21048",0,0,0,0,0,0,0,2003,"21048_2003"
"21049",0,0,0,0,0,0,0,2003,"21049_2003"
"21050",0,0,0,0,0,0,0,2003,"21050_2003"
"21051",0,0,0,0,0,0,0,2003,"21051_2003"
"21052",0,0,0,0,0,0,0,2003,"21052_2003"
"21053",636,55,20,13,149,89,310,2003,"21053_2003"
"21054",0,0,0,0,0,0,0,2003,"21054_2003"
"21055",0,0,0,0,0,0,0,2003,"21055_2003"
"21056",0,0,0,0,0,0,0,2003,"21056_2003"
"21057",0,0,0,0,0,0,0,2003,"21057_2003"
"21058",0,0,0,0,0,0,0,2003,"21058_2003"
"21059",0,0,0,0,0,0,0,2003,"21059_2003"
"21060",0,0,0,0,0,0,0,2003,"21060_2003"
"21061",0,0,0,0,0,0,0,2003,"21061_2003"
"21062",0,0,0,0,0,0,0,2003,"21062_2003"
"21063",0,0,0,0,0,0,0,2003,"21063_2003"
"21064",123,20,1,5,25,33,39,2003,"21064_2003"
"21065",0,0,0,0,0,0,0,2003,"21065_2003"
"21066",0,0,0,0,0,0,0,2003,"21066_2003"
"21067",228,24,7,7,50,60,80,2003,"21067_2003"
"21068",0,0,0,0,0,0,0,2003,"21068_2003"
"21069",0,0,0,0,0,0,0,2003,"21069_2003"
"21070",0,0,0,0,0,0,0,2003,"21070_2003"
"21071",1062,97,24,51,282,234,374,2003,"21071_2003"
"21072",53,0,4,3,19,12,15,2003,"21072_2003"
"21073",0,0,0,0,0,0,0,2003,"21073_2003"
"21074",1239,164,11,42,332,235,455,2003,"21074_2003"
"21075",0,0,0,0,0,0,0,2003,"21075_2003"
"21076",0,0,0,0,0,0,0,2003,"21076_2003"
"21077",0,0,0,0,0,0,0,2003,"21077_2003"
"21078",0,0,0,0,0,0,0,2003,"21078_2003"
"21079",0,0,0,0,0,0,0,2003,"21079_2003"
"21080",0,0,0,0,0,0,0,2003,"21080_2003"
"21081",0,0,0,0,0,0,0,2003,"21081_2003"
"21082",0,0,0,0,0,0,0,2003,"21082_2003"
"21083",0,0,0,0,0,0,0,2003,"21083_2003"
"21084",0,0,0,0,0,0,0,2003,"21084_2003"
"21085",1259,124,24,67,316,264,464,2003,"21085_2003"
"21086",0,0,0,0,0,0,0,2003,"21086_2003"
"21087",0,0,0,0,0,0,0,2003,"21087_2003"
"21088",0,0,0,0,0,0,0,2003,"21088_2003"
"21089",0,0,0,0,0,0,0,2003,"21089_2003"
"21090",0,0,0,0,0,0,0,2003,"21090_2003"
"21091",0,0,0,0,0,0,0,2003,"21091_2003"
"21092",0,0,0,0,0,0,0,2003,"21092_2003"
"21093",0,0,0,0,0,0,0,2003,"21093_2003"
"21094",496,62,22,24,127,72,189,2003,"21094_2003"
"21095",0,0,0,0,0,0,0,2003,"21095_2003"
"21096",0,0,0,0,0,0,0,2003,"21096_2003"
"21097",0,0,0,0,0,0,0,2003,"21097_2003"
"21098",0,0,0,0,0,0,0,2003,"21098_2003"
"21099",0,0,0,0,0,0,0,2003,"21099_2003"
"21100",0,0,0,0,0,0,0,2003,"21100_2003"
"21101",0,0,0,0,0,0,0,2003,"21101_2003"
"21102",0,0,0,0,0,0,0,2003,"21102_2003"
"21103",0,0,0,0,0,0,0,2003,"21103_2003"
"21104",0,0,0,0,0,0,0,2003,"21104_2003"
"21105",0,0,0,0,0,0,0,2003,"21105_2003"
"21106",0,0,0,0,0,0,0,2003,"21106_2003"
"21107",0,0,0,0,0,0,0,2003,"21107_2003"
"21108",0,0,0,0,0,0,0,2003,"21108_2003"
"21109",138,13,4,4,34,25,58,2003,"21109_2003"
"21110",0,0,0,0,0,0,0,2003,"21110_2003"
"21111",0,0,0,0,0,0,0,2003,"21111_2003"
"21112",0,0,0,0,0,0,0,2003,"21112_2003"
"21113",181,26,4,14,56,23,58,2003,"21113_2003"
"21114",38034,3561,265,438,6907,13584,13279,2003,"21114_2003"
"21115",0,0,0,0,0,0,0,2003,"21115_2003"
"21116",0,0,0,0,0,0,0,2003,"21116_2003"
"21117",0,0,0,0,0,0,0,2003,"21117_2003"
"21118",0,0,0,0,0,0,0,2003,"21118_2003"
"21119",0,0,0,0,0,0,0,2003,"21119_2003"
"21120",0,0,0,0,0,0,0,2003,"21120_2003"
"21121",0,0,0,0,0,0,0,2003,"21121_2003"
"21122",0,0,0,0,0,0,0,2003,"21122_2003"
"21123",0,0,0,0,0,0,0,2003,"21123_2003"
"21124",0,0,0,0,0,0,0,2003,"21124_2003"
"21125",0,0,0,0,0,0,0,2003,"21125_2003"
"21126",0,0,0,0,0,0,0,2003,"21126_2003"
"21127",0,0,0,0,0,0,0,2003,"21127_2003"
"21128",0,0,0,0,0,0,0,2003,"21128_2003"
"21129",0,0,0,0,0,0,0,2003,"21129_2003"
"21130",0,0,0,0,0,0,0,2003,"21130_2003"
"21131",0,0,0,0,0,0,0,2003,"21131_2003"
"21132",2109,224,7,46,441,721,670,2003,"21132_2003"
"21133",0,0,0,0,0,0,0,2003,"21133_2003"
"21134",0,0,0,0,0,0,0,2003,"21134_2003"
"21135",0,0,0,0,0,0,0,2003,"21135_2003"
"21136",0,0,0,0,0,0,0,2003,"21136_2003"
"21137",0,0,0,0,0,0,0,2003,"21137_2003"
"21138",0,0,0,0,0,0,0,2003,"21138_2003"
"21139",0,0,0,0,0,0,0,2003,"21139_2003"
"21140",4026,403,39,95,618,1528,1343,2003,"21140_2003"
"21141",0,0,0,0,0,0,0,2003,"21141_2003"
"21142",0,0,0,0,0,0,0,2003,"21142_2003"
"21143",0,0,0,0,0,0,0,2003,"21143_2003"
"21144",0,0,0,0,0,0,0,2003,"21144_2003"
"21145",0,0,0,0,0,0,0,2003,"21145_2003"
"21146",0,0,0,0,0,0,0,2003,"21146_2003"
"21147",0,0,0,0,0,0,0,2003,"21147_2003"
"21148",0,0,0,0,0,0,0,2003,"21148_2003"
"21149",0,0,0,0,0,0,0,2003,"21149_2003"
"21150",0,0,0,0,0,0,0,2003,"21150_2003"
"21151",0,0,0,0,0,0,0,2003,"21151_2003"
"21152",0,0,0,0,0,0,0,2003,"21152_2003"
"21153",216,20,6,16,66,33,75,2003,"21153_2003"
"21154",1359,95,49,92,302,319,502,2003,"21154_2003"
"21155",0,0,0,0,0,0,0,2003,"21155_2003"
"21156",3915,271,80,118,854,1080,1512,2003,"21156_2003"
"21157",0,0,0,0,0,0,0,2003,"21157_2003"
"21158",0,0,0,0,0,0,0,2003,"21158_2003"
"21159",0,0,0,0,0,0,0,2003,"21159_2003"
"21160",0,0,0,0,0,0,0,2003,"21160_2003"
"21161",0,0,0,0,0,0,0,2003,"21161_2003"
"21162",0,0,0,0,0,0,0,2003,"21162_2003"
"21163",0,0,0,0,0,0,0,2003,"21163_2003"
"21164",1713,228,25,130,333,408,589,2003,"21164_2003"
"21165",0,0,0,0,0,0,0,2003,"21165_2003"
"21166",0,0,0,0,0,0,0,2003,"21166_2003"
"21167",0,0,0,0,0,0,0,2003,"21167_2003"
"21168",0,0,0,0,0,0,0,2003,"21168_2003"
"21169",448,40,8,27,103,80,190,2003,"21169_2003"
"21170",0,0,0,0,0,0,0,2003,"21170_2003"
"21171",0,0,0,0,0,0,0,2003,"21171_2003"
"21172",180,15,6,5,49,44,61,2003,"21172_2003"
"21173",0,0,0,0,0,0,0,2003,"21173_2003"
"21174",1421,75,45,28,375,347,551,2003,"21174_2003"
"21175",0,0,0,0,0,0,0,2003,"21175_2003"
"21176",0,0,0,0,0,0,0,2003,"21176_2003"
"21177",0,0,0,0,0,0,0,2003,"21177_2003"
"21178",0,0,0,0,0,0,0,2003,"21178_2003"
"21179",0,0,0,0,0,0,0,2003,"21179_2003"
"21180",0,0,0,0,0,0,0,2003,"21180_2003"
"21181",0,0,0,0,0,0,0,2003,"21181_2003"
"21182",0,0,0,0,0,0,0,2003,"21182_2003"
"21183",0,0,0,0,0,0,0,2003,"21183_2003"
"21184",0,0,0,0,0,0,0,2003,"21184_2003"
"21185",0,0,0,0,0,0,0,2003,"21185_2003"
"21186",461,37,24,20,127,64,189,2003,"21186_2003"
"21187",0,0,0,0,0,0,0,2003,"21187_2003"
"21188",0,0,0,0,0,0,0,2003,"21188_2003"
"21189",0,0,0,0,0,0,0,2003,"21189_2003"
"21190",0,0,0,0,0,0,0,2003,"21190_2003"
"21191",0,0,0,0,0,0,0,2003,"21191_2003"
"21192",0,0,0,0,0,0,0,2003,"21192_2003"
"21193",0,0,0,0,0,0,0,2003,"21193_2003"
"21194",0,0,0,0,0,0,0,2003,"21194_2003"
"21195",0,0,0,0,0,0,0,2003,"21195_2003"
"21196",0,0,0,0,0,0,0,2003,"21196_2003"
"21197",832,77,27,57,217,188,266,2003,"21197_2003"
"21198",0,0,0,0,0,0,0,2003,"21198_2003"
"21199",0,0,0,0,0,0,0,2003,"21199_2003"
"21200",0,0,0,0,0,0,0,2003,"21200_2003"
"21201",0,0,0,0,0,0,0,2003,"21201_2003"
"21202",0,0,0,0,0,0,0,2003,"21202_2003"
"21203",0,0,0,0,0,0,0,2003,"21203_2003"
"21204",0,0,0,0,0,0,0,2003,"21204_2003"
"21205",0,0,0,0,0,0,0,2003,"21205_2003"
"21206",0,0,0,0,0,0,0,2003,"21206_2003"
"21207",441,23,12,12,145,67,182,2003,"21207_2003"
"21208",609,57,20,33,178,155,166,2003,"21208_2003"
"21209",0,0,0,0,0,0,0,2003,"21209_2003"
"21210",104,2,1,5,19,31,46,2003,"21210_2003"
"21211",0,0,0,0,0,0,0,2003,"21211_2003"
"21212",0,0,0,0,0,0,0,2003,"21212_2003"
"21213",0,0,0,0,0,0,0,2003,"21213_2003"
"21214",0,0,0,0,0,0,0,2003,"21214_2003"
"21215",0,0,0,0,0,0,0,2003,"21215_2003"
"21216",0,0,0,0,0,0,0,2003,"21216_2003"
"21217",0,0,0,0,0,0,0,2003,"21217_2003"
"22001",255,20,7,12,28,87,101,2003,"22001_2003"
"22002",92,11,3,4,30,20,24,2003,"22002_2003"
"22003",65,6,1,5,15,17,21,2003,"22003_2003"
"22004",287,30,6,4,48,80,119,2003,"22004_2003"
"22005",233,25,2,9,53,57,87,2003,"22005_2003"
"22006",656,89,3,8,84,266,206,2003,"22006_2003"
"22007",248,31,4,3,40,91,79,2003,"22007_2003"
"22008",100,11,0,2,16,26,45,2003,"22008_2003"
"22009",256,22,9,9,48,59,109,2003,"22009_2003"
"22010",70,6,0,9,11,17,27,2003,"22010_2003"
"22011",431,55,2,3,103,118,150,2003,"22011_2003"
"22012",451,55,0,13,118,125,140,2003,"22012_2003"
"22013",38,3,2,2,9,11,11,2003,"22013_2003"
"22014",12227,1710,72,175,1670,5397,3203,2003,"22014_2003"
"22015",40,5,0,0,4,15,16,2003,"22015_2003"
"22016",2237,295,34,36,402,885,585,2003,"22016_2003"
"22017",352,39,2,11,47,127,126,2003,"22017_2003"
"22018",139,10,4,6,34,13,72,2003,"22018_2003"
"23001",1806,210,NA,20,368,654,554,2003,"23001_2003"
"23002",564,56,NA,8,97,156,247,2003,"23002_2003"
"23003",338,34,NA,15,58,120,111,2003,"23003_2003"
"23004",6951,854,NA,67,1464,2269,2297,2003,"23004_2003"
"23005",12966,1763,NA,347,1939,4633,4284,2003,"23005_2003"
"23006",173,16,NA,2,52,48,55,2003,"23006_2003"
"23007",128,8,NA,7,26,39,48,2003,"23007_2003"
"23008",3201,368,NA,63,494,1338,938,2003,"23008_2003"
"23009",0,0,NA,0,0,0,0,2003,"23009_2003"
"23010",NA,NA,NA,NA,NA,NA,NA,2003,"23010_2003"
"23011",NA,NA,NA,NA,NA,NA,NA,2003,"23011_2003"
"24001",159,28,1,0,37,27,66,2003,"24001_2003"
"24002",33,5,0,2,4,7,15,2003,"24002_2003"
"24003",264,15,7,5,72,31,134,2003,"24003_2003"
"24004",43,4,0,1,4,9,25,2003,"24004_2003"
"24005",282,37,3,4,49,49,140,2003,"24005_2003"
"24006",43,8,0,0,6,3,26,2003,"24006_2003"
"24007",159,26,1,1,22,37,72,2003,"24007_2003"
"24008",454,75,2,3,84,55,235,2003,"24008_2003"
"24009",0,0,0,0,0,0,0,2003,"24009_2003"
"24010",177,32,0,1,41,15,88,2003,"24010_2003"
"24011",133,20,0,0,15,45,53,2003,"24011_2003"
"24012",442,32,11,8,105,42,244,2003,"24012_2003"
"24013",4052,493,45,43,680,775,2016,2003,"24013_2003"
"24014",225,7,5,1,62,30,120,2003,"24014_2003"
"24015",315,56,1,5,72,60,121,2003,"24015_2003"
"24016",590,61,6,5,66,139,313,2003,"24016_2003"
"24017",248,43,4,5,45,36,115,2003,"24017_2003"
"24018",84,6,1,1,18,6,52,2003,"24018_2003"
"24019",0,0,0,0,0,0,0,2003,"24019_2003"
"24020",1900,306,16,8,380,368,822,2003,"24020_2003"
"24021",383,79,4,1,65,36,198,2003,"24021_2003"
"24022",114,25,0,5,19,21,44,2003,"24022_2003"
"24023",60,4,2,1,7,8,38,2003,"24023_2003"
"24024",2546,295,26,22,296,386,1521,2003,"24024_2003"
"24025",220,36,1,1,37,50,95,2003,"24025_2003"
"24026",29,2,0,0,5,3,19,2003,"24026_2003"
"24027",136,20,2,0,16,39,59,2003,"24027_2003"
"24028",22205,3480,173,78,3688,4647,10139,2003,"24028_2003"
"24029",75,8,4,0,8,10,45,2003,"24029_2003"
"24030",35,5,0,0,7,4,19,2003,"24030_2003"
"24031",34,5,1,1,3,3,21,2003,"24031_2003"
"24032",489,74,1,4,128,67,215,2003,"24032_2003"
"24033",19,1,0,1,9,2,6,2003,"24033_2003"
"24034",198,21,2,2,32,25,116,2003,"24034_2003"
"24035",2360,463,0,3,404,537,953,2003,"24035_2003"
"24036",330,40,4,14,66,47,159,2003,"24036_2003"
"24037",1310,109,22,12,259,182,726,2003,"24037_2003"
"24038",113,10,1,0,20,8,74,2003,"24038_2003"
"24039",111,15,3,0,22,4,67,2003,"24039_2003"
"24040",542,67,4,11,59,142,259,2003,"24040_2003"
"24041",112,19,1,1,21,6,64,2003,"24041_2003"
"24042",184,14,3,2,37,18,110,2003,"24042_2003"
"24043",96,19,3,2,10,24,38,2003,"24043_2003"
"24044",41,4,0,0,6,15,16,2003,"24044_2003"
"24045",143,15,2,4,18,19,85,2003,"24045_2003"
"24046",181,36,1,0,37,20,87,2003,"24046_2003"
"24047",15,1,0,0,5,2,7,2003,"24047_2003"
"24048",45,7,0,0,4,20,14,2003,"24048_2003"
"24049",163,24,0,3,54,21,61,2003,"24049_2003"
"24050",449,60,6,7,148,56,172,2003,"24050_2003"
"24051",241,18,3,7,39,24,150,2003,"24051_2003"
"24052",105,21,0,1,23,17,43,2003,"24052_2003"
