"muniYear","muni","year","tomas_dom_agua","tomas_elec","sist_dren"
"20273_2002","20273",2002,345,NA,0
"20274_2002","20274",2002,154,NA,0
"20275_2002","20275",2002,755,NA,0
"20276_2002","20276",2002,144,NA,0
"20277_2002","20277",2002,582,NA,1
"20278_2002","20278",2002,896,NA,1
"20279_2002","20279",2002,320,NA,0
"20280_2002","20280",2002,100,NA,1
"20281_2002","20281",2002,63,NA,0
"20282_2002","20282",2002,0,NA,0
"20283_2002","20283",2002,226,NA,0
"20284_2002","20284",2002,421,NA,0
"20285_2002","20285",2002,244,NA,0
"20286_2002","20286",2002,562,NA,0
"20287_2002","20287",2002,124,NA,0
"20288_2002","20288",2002,0,NA,0
"20289_2002","20289",2002,250,NA,0
"20290_2002","20290",2002,156,NA,0
"20291_2002","20291",2002,508,NA,0
"20292_2002","20292",2002,174,NA,0
"20293_2002","20293",2002,3219,NA,1
"20294_2002","20294",2002,482,NA,1
"20295_2002","20295",2002,1589,NA,1
"20296_2002","20296",2002,271,NA,1
"20297_2002","20297",2002,201,NA,0
"20298_2002","20298",2002,1398,NA,1
"20299_2002","20299",2002,242,NA,0
"20300_2002","20300",2002,656,NA,1
"20301_2002","20301",2002,120,NA,0
"20302_2002","20302",2002,6,NA,0
"20303_2002","20303",2002,321,NA,0
"20304_2002","20304",2002,0,NA,0
"20305_2002","20305",2002,844,NA,3
"20306_2002","20306",2002,523,NA,0
"20307_2002","20307",2002,1351,NA,0
"20308_2002","20308",2002,384,NA,3
"20309_2002","20309",2002,546,NA,1
"20310_2002","20310",2002,212,NA,0
"20311_2002","20311",2002,0,NA,0
"20312_2002","20312",2002,200,NA,0
"20313_2002","20313",2002,0,NA,0
"20314_2002","20314",2002,219,NA,0
"20315_2002","20315",2002,130,NA,0
"20316_2002","20316",2002,141,NA,0
"20317_2002","20317",2002,147,NA,0
"20318_2002","20318",2002,4933,NA,3
"20319_2002","20319",2002,504,NA,0
"20320_2002","20320",2002,155,NA,0
"20321_2002","20321",2002,144,NA,0
"20322_2002","20322",2002,0,NA,0
"20323_2002","20323",2002,306,NA,0
"20324_2002","20324",2002,3744,NA,2
"20325_2002","20325",2002,941,NA,0
"20326_2002","20326",2002,166,NA,0
"20327_2002","20327",2002,2348,NA,1
"20328_2002","20328",2002,0,NA,0
"20329_2002","20329",2002,158,NA,0
"20330_2002","20330",2002,458,NA,0
"20331_2002","20331",2002,220,NA,0
"20332_2002","20332",2002,214,NA,0
"20333_2002","20333",2002,611,NA,0
"20334_2002","20334",2002,3427,NA,6
"20335_2002","20335",2002,173,NA,0
"20336_2002","20336",2002,375,NA,1
"20337_2002","20337",2002,482,NA,1
"20338_2002","20338",2002,1420,NA,3
"20339_2002","20339",2002,593,NA,2
"20340_2002","20340",2002,556,NA,0
"20341_2002","20341",2002,0,NA,0
"20342_2002","20342",2002,304,NA,1
"20343_2002","20343",2002,312,NA,0
"20344_2002","20344",2002,308,NA,0
"20345_2002","20345",2002,487,NA,1
"20346_2002","20346",2002,361,NA,1
"20347_2002","20347",2002,354,NA,0
"20348_2002","20348",2002,1268,NA,0
"20349_2002","20349",2002,178,NA,0
"20350_2002","20350",2002,2719,NA,2
"20351_2002","20351",2002,346,NA,0
"20352_2002","20352",2002,1,NA,0
"20353_2002","20353",2002,253,NA,0
"20354_2002","20354",2002,0,NA,0
"20355_2002","20355",2002,144,NA,0
"20356_2002","20356",2002,156,NA,0
"20357_2002","20357",2002,261,NA,0
"20358_2002","20358",2002,762,NA,0
"20359_2002","20359",2002,239,NA,0
"20360_2002","20360",2002,80,NA,1
"20361_2002","20361",2002,0,NA,0
"20362_2002","20362",2002,371,NA,0
"20363_2002","20363",2002,427,NA,0
"20364_2002","20364",2002,1272,NA,1
"20365_2002","20365",2002,317,NA,0
"20366_2002","20366",2002,486,NA,1
"20367_2002","20367",2002,231,NA,1
"20368_2002","20368",2002,213,NA,0
"20369_2002","20369",2002,338,NA,0
"20370_2002","20370",2002,123,NA,0
"20371_2002","20371",2002,130,NA,0
"20372_2002","20372",2002,58,NA,0
"20373_2002","20373",2002,83,NA,0
"20374_2002","20374",2002,134,NA,0
"20375_2002","20375",2002,3234,NA,1
"20376_2002","20376",2002,91,NA,0
"20377_2002","20377",2002,789,NA,0
"20378_2002","20378",2002,290,NA,0
"20379_2002","20379",2002,238,NA,1
"20380_2002","20380",2002,274,NA,0
"20381_2002","20381",2002,486,NA,0
"20382_2002","20382",2002,170,NA,0
"20383_2002","20383",2002,76,NA,0
"20384_2002","20384",2002,280,NA,1
"20385_2002","20385",2002,6176,NA,4
"20386_2002","20386",2002,1634,NA,1
"20387_2002","20387",2002,594,NA,0
"20388_2002","20388",2002,32,NA,0
"20389_2002","20389",2002,113,NA,0
"20390_2002","20390",2002,6947,NA,2
"20391_2002","20391",2002,325,NA,0
"20392_2002","20392",2002,297,NA,0
"20393_2002","20393",2002,200,NA,0
"20394_2002","20394",2002,501,NA,1
"20395_2002","20395",2002,69,NA,0
"20396_2002","20396",2002,300,NA,0
"20397_2002","20397",2002,4138,NA,1
"20398_2002","20398",2002,2540,NA,1
"20399_2002","20399",2002,643,NA,1
"20400_2002","20400",2002,318,NA,0
"20401_2002","20401",2002,1428,NA,0
"20402_2002","20402",2002,176,NA,0
"20403_2002","20403",2002,232,NA,1
"20404_2002","20404",2002,151,NA,0
"20405_2002","20405",2002,226,NA,0
"20406_2002","20406",2002,589,NA,0
"20407_2002","20407",2002,315,NA,0
"20408_2002","20408",2002,63,NA,0
"20409_2002","20409",2002,2857,NA,2
"20410_2002","20410",2002,473,NA,0
"20411_2002","20411",2002,120,NA,0
"20412_2002","20412",2002,372,NA,0
"20413_2002","20413",2002,4586,NA,3
"20414_2002","20414",2002,814,NA,1
"20415_2002","20415",2002,615,NA,0
"20416_2002","20416",2002,150,NA,0
"20417_2002","20417",2002,1090,NA,0
"20418_2002","20418",2002,2607,NA,1
"20419_2002","20419",2002,163,NA,0
"20420_2002","20420",2002,215,NA,0
"20421_2002","20421",2002,723,NA,1
"20422_2002","20422",2002,133,NA,0
"20423_2002","20423",2002,131,NA,0
"20424_2002","20424",2002,551,NA,0
"20425_2002","20425",2002,213,NA,0
"20426_2002","20426",2002,312,NA,0
"20427_2002","20427",2002,1150,NA,1
"20428_2002","20428",2002,249,NA,0
"20429_2002","20429",2002,245,NA,0
"20430_2002","20430",2002,72,NA,0
"20431_2002","20431",2002,317,NA,0
"20432_2002","20432",2002,210,NA,0
"20433_2002","20433",2002,0,NA,0
"20434_2002","20434",2002,482,NA,0
"20435_2002","20435",2002,272,NA,0
"20436_2002","20436",2002,0,NA,0
"20437_2002","20437",2002,522,NA,0
"20438_2002","20438",2002,175,NA,0
"20439_2002","20439",2002,496,NA,0
"20440_2002","20440",2002,232,NA,0
"20441_2002","20441",2002,948,NA,1
"20442_2002","20442",2002,105,NA,0
"20443_2002","20443",2002,106,NA,0
"20444_2002","20444",2002,57,NA,0
"20445_2002","20445",2002,155,NA,0
"20446_2002","20446",2002,922,NA,0
"20447_2002","20447",2002,2377,NA,1
"20448_2002","20448",2002,0,NA,0
"20449_2002","20449",2002,584,NA,0
"20450_2002","20450",2002,0,NA,0
"20451_2002","20451",2002,92,NA,1
"20452_2002","20452",2002,860,NA,1
"20453_2002","20453",2002,535,NA,0
"20454_2002","20454",2002,216,NA,0
"20455_2002","20455",2002,238,NA,0
"20456_2002","20456",2002,258,NA,0
"20457_2002","20457",2002,460,NA,1
"20458_2002","20458",2002,357,NA,0
"20459_2002","20459",2002,960,NA,1
"20460_2002","20460",2002,484,NA,1
"20461_2002","20461",2002,55,NA,0
"20462_2002","20462",2002,798,NA,0
"20463_2002","20463",2002,193,NA,0
"20464_2002","20464",2002,126,NA,0
"20465_2002","20465",2002,175,NA,0
"20466_2002","20466",2002,461,NA,1
"20467_2002","20467",2002,1695,NA,1
"20468_2002","20468",2002,0,NA,0
"20469_2002","20469",2002,3634,NA,1
"20470_2002","20470",2002,977,NA,0
"20471_2002","20471",2002,0,NA,0
"20472_2002","20472",2002,609,NA,0
"20473_2002","20473",2002,348,NA,0
"20474_2002","20474",2002,509,NA,0
"20475_2002","20475",2002,873,NA,1
"20476_2002","20476",2002,96,NA,0
"20477_2002","20477",2002,190,NA,0
"20478_2002","20478",2002,607,NA,0
"20479_2002","20479",2002,84,NA,0
"20480_2002","20480",2002,83,NA,0
"20481_2002","20481",2002,519,NA,0
"20482_2002","20482",2002,4604,NA,1
"20483_2002","20483",2002,445,NA,1
"20484_2002","20484",2002,405,NA,0
"20485_2002","20485",2002,383,NA,0
"20486_2002","20486",2002,416,NA,0
"20487_2002","20487",2002,135,NA,0
"20488_2002","20488",2002,43,NA,0
"20489_2002","20489",2002,499,NA,0
"20490_2002","20490",2002,336,NA,0
"20491_2002","20491",2002,454,NA,0
"20492_2002","20492",2002,341,NA,0
"20493_2002","20493",2002,137,NA,0
"20494_2002","20494",2002,91,NA,0
"20495_2002","20495",2002,0,NA,0
"20496_2002","20496",2002,505,NA,0
"20497_2002","20497",2002,418,NA,0
"20498_2002","20498",2002,205,NA,0
"20499_2002","20499",2002,352,NA,1
"20500_2002","20500",2002,731,NA,0
"20501_2002","20501",2002,292,NA,0
"20502_2002","20502",2002,401,NA,0
"20503_2002","20503",2002,104,NA,1
"20504_2002","20504",2002,815,NA,1
"20505_2002","20505",2002,1521,NA,1
"20506_2002","20506",2002,176,NA,0
"20507_2002","20507",2002,407,NA,1
"20508_2002","20508",2002,317,NA,0
"20509_2002","20509",2002,204,NA,0
"20510_2002","20510",2002,135,NA,1
"20511_2002","20511",2002,65,NA,0
"20512_2002","20512",2002,147,NA,0
"20513_2002","20513",2002,1271,NA,1
"20514_2002","20514",2002,148,NA,0
"20515_2002","20515",2002,12182,NA,4
"20516_2002","20516",2002,671,NA,0
"20517_2002","20517",2002,352,NA,0
"20518_2002","20518",2002,45,NA,0
"20519_2002","20519",2002,488,NA,0
"20520_2002","20520",2002,1179,NA,1
"20521_2002","20521",2002,0,NA,0
"20522_2002","20522",2002,174,NA,0
"20523_2002","20523",2002,327,NA,1
"20524_2002","20524",2002,135,NA,0
"20525_2002","20525",2002,1705,NA,1
"20526_2002","20526",2002,1396,NA,1
"20527_2002","20527",2002,0,NA,0
"20528_2002","20528",2002,30,NA,0
"20529_2002","20529",2002,64,NA,0
"20530_2002","20530",2002,141,NA,0
"20531_2002","20531",2002,349,NA,1
"20532_2002","20532",2002,500,NA,0
"20533_2002","20533",2002,277,NA,0
"20534_2002","20534",2002,535,NA,0
"20535_2002","20535",2002,206,NA,0
"20536_2002","20536",2002,0,NA,0
"20537_2002","20537",2002,1449,NA,0
"20538_2002","20538",2002,0,NA,0
"20539_2002","20539",2002,598,NA,1
"20540_2002","20540",2002,1982,NA,1
"20541_2002","20541",2002,461,NA,0
"20542_2002","20542",2002,172,NA,0
"20543_2002","20543",2002,630,NA,0
"20544_2002","20544",2002,345,NA,0
"20545_2002","20545",2002,1673,NA,1
"20546_2002","20546",2002,985,NA,1
"20547_2002","20547",2002,264,NA,0
"20548_2002","20548",2002,200,NA,0
"20549_2002","20549",2002,2001,NA,1
"20550_2002","20550",2002,471,NA,1
"20551_2002","20551",2002,2292,NA,2
"20552_2002","20552",2002,150,NA,0
"20553_2002","20553",2002,982,NA,1
"20554_2002","20554",2002,856,NA,1
"20555_2002","20555",2002,260,NA,1
"20556_2002","20556",2002,77,NA,0
"20557_2002","20557",2002,2936,NA,3
"20558_2002","20558",2002,489,NA,0
"20559_2002","20559",2002,2720,NA,1
"20560_2002","20560",2002,1125,NA,0
"20561_2002","20561",2002,266,NA,0
"20562_2002","20562",2002,298,NA,0
"20563_2002","20563",2002,190,NA,0
"20564_2002","20564",2002,174,NA,0
"20565_2002","20565",2002,2433,NA,1
"20566_2002","20566",2002,185,NA,0
"20567_2002","20567",2002,257,NA,0
"20568_2002","20568",2002,227,NA,1
"20569_2002","20569",2002,144,NA,0
"20570_2002","20570",2002,3348,NA,2
"20901_2002","20901",2002,NA,NA,NA
"20902_2002","20902",2002,NA,NA,NA
"20903_2002","20903",2002,NA,NA,NA
"20904_2002","20904",2002,NA,NA,NA
"20905_2002","20905",2002,NA,NA,NA
"20906_2002","20906",2002,NA,NA,NA
"20907_2002","20907",2002,NA,NA,NA
"20908_2002","20908",2002,NA,NA,NA
"20909_2002","20909",2002,NA,NA,NA
"20910_2002","20910",2002,NA,NA,NA
"20911_2002","20911",2002,NA,NA,NA
"20912_2002","20912",2002,NA,NA,NA
"20913_2002","20913",2002,NA,NA,NA
"20914_2002","20914",2002,NA,NA,NA
"20915_2002","20915",2002,NA,NA,NA
"20916_2002","20916",2002,NA,NA,NA
"20917_2002","20917",2002,NA,NA,NA
"20918_2002","20918",2002,NA,NA,NA
"20919_2002","20919",2002,NA,NA,NA
"20920_2002","20920",2002,NA,NA,NA
"20921_2002","20921",2002,NA,NA,NA
"20922_2002","20922",2002,NA,NA,NA
"20923_2002","20923",2002,NA,NA,NA
"20924_2002","20924",2002,NA,NA,NA
"20925_2002","20925",2002,NA,NA,NA
"20926_2002","20926",2002,NA,NA,NA
"20927_2002","20927",2002,NA,NA,NA
"20928_2002","20928",2002,NA,NA,NA
"20929_2002","20929",2002,NA,NA,NA
"20930_2002","20930",2002,NA,NA,NA
"21001_2002","21001",2002,6206,NA,8
"21002_2002","21002",2002,796,NA,2
"21003_2002","21003",2002,4086,NA,2
"21004_2002","21004",2002,4358,NA,5
"21005_2002","21005",2002,500,NA,0
"21006_2002","21006",2002,1009,NA,2
"21007_2002","21007",2002,412,NA,1
"21008_2002","21008",2002,1581,NA,7
"21009_2002","21009",2002,421,NA,1
"21010_2002","21010",2002,4799,NA,3
"21011_2002","21011",2002,180,NA,1
"21012_2002","21012",2002,1530,NA,5
"21013_2002","21013",2002,3000,NA,1
"21014_2002","21014",2002,923,NA,2
"21015_2002","21015",2002,2402,NA,3
"21016_2002","21016",2002,1065,NA,3
"21017_2002","21017",2002,3453,NA,5
"21018_2002","21018",2002,688,NA,1
"21019_2002","21019",2002,19376,NA,26
"21020_2002","21020",2002,1013,NA,1
"21021_2002","21021",2002,230,NA,1
"21022_2002","21022",2002,2031,NA,8
"21023_2002","21023",2002,1277,NA,7
"21024_2002","21024",2002,338,NA,3
"21025_2002","21025",2002,859,NA,5
"21026_2002","21026",2002,1032,NA,6
"21027_2002","21027",2002,743,NA,2
"21028_2002","21028",2002,198,NA,3
"21029_2002","21029",2002,658,NA,2
"21030_2002","21030",2002,174,NA,1
"21031_2002","21031",2002,690,NA,1
"21032_2002","21032",2002,12,NA,0
"21033_2002","21033",2002,758,NA,0
"21034_2002","21034",2002,NA,NA,5
"21035_2002","21035",2002,1702,NA,6
"21036_2002","21036",2002,897,NA,0
"21037_2002","21037",2002,964,NA,3
"21038_2002","21038",2002,1276,NA,2
"21039_2002","21039",2002,1036,NA,2
"21040_2002","21040",2002,909,NA,3
"21041_2002","21041",2002,4051,NA,8
"21042_2002","21042",2002,971,NA,0
"21043_2002","21043",2002,3937,NA,5
"21044_2002","21044",2002,2564,NA,9
"21045_2002","21045",2002,3814,NA,16
"21046_2002","21046",2002,1390,NA,2
"21047_2002","21047",2002,3282,NA,5
"21048_2002","21048",2002,2440,NA,4
"21049_2002","21049",2002,1457,NA,5
"21050_2002","21050",2002,1142,NA,3
"21051_2002","21051",2002,6514,NA,8
"21052_2002","21052",2002,318,NA,0
"21053_2002","21053",2002,2858,NA,14
"21054_2002","21054",2002,1885,NA,10
"21055_2002","21055",2002,807,NA,1
"21056_2002","21056",2002,228,NA,0
"21057_2002","21057",2002,652,NA,2
"21058_2002","21058",2002,2079,NA,5
"21059_2002","21059",2002,1221,NA,4
"21060_2002","21060",2002,1426,NA,1
"21061_2002","21061",2002,487,NA,1
"21062_2002","21062",2002,849,NA,1
"21063_2002","21063",2002,2187,NA,8
"21064_2002","21064",2002,1258,NA,3
"21065_2002","21065",2002,2522,NA,4
"21066_2002","21066",2002,1792,NA,0
"21067_2002","21067",2002,2000,NA,8
"21068_2002","21068",2002,445,NA,3
"21069_2002","21069",2002,3303,NA,9
"21070_2002","21070",2002,1900,NA,2
"21071_2002","21071",2002,9516,NA,11
"21072_2002","21072",2002,1017,NA,3
"21073_2002","21073",2002,1385,NA,1
"21074_2002","21074",2002,5036,NA,9
"21075_2002","21075",2002,1629,NA,4
"21076_2002","21076",2002,2863,NA,5
"21077_2002","21077",2002,670,NA,1
"21078_2002","21078",2002,1299,NA,8
"21079_2002","21079",2002,926,NA,1
"21080_2002","21080",2002,NA,NA,1
"21081_2002","21081",2002,471,NA,0
"21082_2002","21082",2002,1564,NA,6
"21083_2002","21083",2002,2691,NA,10
"21084_2002","21084",2002,690,NA,2
"21085_2002","21085",2002,8878,NA,17
"21086_2002","21086",2002,746,NA,4
"21087_2002","21087",2002,2885,NA,0
"21088_2002","21088",2002,772,NA,4
"21089_2002","21089",2002,1940,NA,6
"21090_2002","21090",2002,400,NA,3
"21091_2002","21091",2002,823,NA,5
"21092_2002","21092",2002,975,NA,2
"21093_2002","21093",2002,1731,NA,6
"21094_2002","21094",2002,4780,NA,11
"21095_2002","21095",2002,100,NA,1
"21096_2002","21096",2002,452,NA,2
"21097_2002","21097",2002,150,NA,2
"21098_2002","21098",2002,970,NA,1
"21099_2002","21099",2002,2419,NA,5
"21100_2002","21100",2002,1443,NA,9
"21101_2002","21101",2002,586,NA,2
"21102_2002","21102",2002,819,NA,3
"21103_2002","21103",2002,866,NA,1
"21104_2002","21104",2002,2234,NA,6
"21105_2002","21105",2002,899,NA,4
"21106_2002","21106",2002,405,NA,10
"21107_2002","21107",2002,1685,NA,5
"21108_2002","21108",2002,2592,NA,4
"21109_2002","21109",2002,2559,NA,6
"21110_2002","21110",2002,6362,NA,4
"21111_2002","21111",2002,1453,NA,3
"21112_2002","21112",2002,1733,NA,3
"21113_2002","21113",2002,956,NA,3
"21114_2002","21114",2002,332748,NA,22
"21115_2002","21115",2002,5353,NA,13
"21116_2002","21116",2002,2019,NA,3
"21117_2002","21117",2002,2972,NA,3
"21118_2002","21118",2002,3755,NA,3
"21119_2002","21119",2002,NA,NA,9
"21120_2002","21120",2002,365,NA,0
"21121_2002","21121",2002,113,NA,1
"21122_2002","21122",2002,1328,NA,2
"21123_2002","21123",2002,487,NA,4
"21124_2002","21124",2002,2465,NA,2
"21125_2002","21125",2002,712,NA,2
"21126_2002","21126",2002,720,NA,3
"21127_2002","21127",2002,724,NA,1
"21128_2002","21128",2002,929,NA,3
"21129_2002","21129",2002,2790,NA,4
"21130_2002","21130",2002,1217,NA,3
"21131_2002","21131",2002,210,NA,1
"21132_2002","21132",2002,10000,NA,12
"21133_2002","21133",2002,168,NA,1
"21134_2002","21134",2002,2948,NA,5
"21135_2002","21135",2002,300,NA,1
"21136_2002","21136",2002,1200,NA,1
"21137_2002","21137",2002,1333,NA,2
"21138_2002","21138",2002,2617,NA,3
"21139_2002","21139",2002,426,NA,0
"21140_2002","21140",2002,8193,NA,11
"21141_2002","21141",2002,744,NA,1
"21142_2002","21142",2002,4016,NA,3
"21143_2002","21143",2002,3158,NA,9
"21144_2002","21144",2002,2181,NA,1
"21145_2002","21145",2002,631,NA,5
"21146_2002","21146",2002,320,NA,1
"21147_2002","21147",2002,92,NA,2
"21148_2002","21148",2002,731,NA,5
"21149_2002","21149",2002,3372,NA,2
"21150_2002","21150",2002,2047,NA,1
"21151_2002","21151",2002,1620,NA,2
"21152_2002","21152",2002,1904,NA,3
"21153_2002","21153",2002,2621,NA,6
"21154_2002","21154",2002,3563,NA,11
"21155_2002","21155",2002,1243,NA,2
"21156_2002","21156",2002,34066,NA,12
"21157_2002","21157",2002,3349,NA,5
"21158_2002","21158",2002,811,NA,3
"21159_2002","21159",2002,494,NA,2
"21160_2002","21160",2002,479,NA,4
"21161_2002","21161",2002,1457,NA,4
"21162_2002","21162",2002,696,NA,2
"21163_2002","21163",2002,1845,NA,1
"21164_2002","21164",2002,5143,NA,9
"21165_2002","21165",2002,18,NA,1
"21166_2002","21166",2002,1751,NA,5
"21167_2002","21167",2002,418,NA,2
"21168_2002","21168",2002,941,NA,2
"21169_2002","21169",2002,2811,NA,4
"21170_2002","21170",2002,2359,NA,4
"21171_2002","21171",2002,117,NA,2
"21172_2002","21172",2002,2164,NA,6
"21173_2002","21173",2002,1020,NA,1
"21174_2002","21174",2002,8986,NA,18
"21175_2002","21175",2002,1796,NA,4
"21176_2002","21176",2002,1779,NA,3
"21177_2002","21177",2002,6152,NA,7
"21178_2002","21178",2002,1496,NA,5
"21179_2002","21179",2002,1717,NA,15
"21180_2002","21180",2002,6553,NA,13
"21181_2002","21181",2002,600,NA,1
"21182_2002","21182",2002,730,NA,1
"21183_2002","21183",2002,1787,NA,6
"21184_2002","21184",2002,430,NA,1
"21185_2002","21185",2002,1678,NA,3
"21186_2002","21186",2002,2058,NA,13
"21187_2002","21187",2002,659,NA,3
"21188_2002","21188",2002,1808,NA,3
"21189_2002","21189",2002,2588,NA,4
"21190_2002","21190",2002,364,NA,1
"21191_2002","21191",2002,2606,NA,2
"21192_2002","21192",2002,1118,NA,3
"21193_2002","21193",2002,787,NA,3
"21194_2002","21194",2002,2642,NA,9
"21195_2002","21195",2002,1809,NA,2
"21196_2002","21196",2002,368,NA,0
"21197_2002","21197",2002,6003,NA,22
"21198_2002","21198",2002,40,NA,0
"21199_2002","21199",2002,4916,NA,5
"21200_2002","21200",2002,648,NA,3
"21201_2002","21201",2002,636,NA,4
"21202_2002","21202",2002,1575,NA,4
"21203_2002","21203",2002,1059,NA,2
"21204_2002","21204",2002,1115,NA,5
"21205_2002","21205",2002,2760,NA,4
"21206_2002","21206",2002,657,NA,2
"21207_2002","21207",2002,2143,NA,6
"21208_2002","21208",2002,6355,NA,9
"21209_2002","21209",2002,1442,NA,4
"21210_2002","21210",2002,725,NA,3
"21211_2002","21211",2002,2677,NA,3
"21212_2002","21212",2002,3595,NA,2
"21213_2002","21213",2002,1359,NA,7
"21214_2002","21214",2002,2303,NA,1
"21215_2002","21215",2002,500,NA,1
"21216_2002","21216",2002,403,NA,2
"21217_2002","21217",2002,1021,NA,1
"22001_2002","22001",2002,10144,NA,25
"22002_2002","22002",2002,NA,NA,5
"22003_2002","22003",2002,736,NA,2
"22004_2002","22004",2002,9164,NA,15
"22005_2002","22005",2002,8738,NA,15
"22006_2002","22006",2002,11091,NA,36
"22007_2002","22007",2002,7404,NA,7
"22008_2002","22008",2002,4494,NA,8
