"Clave","mayor6_leer_esc","may5_asistencia","year","muniYear"
"29013",77147,79072,2012,"29013_2012"
"29014",12664,12941,2012,"29014_2012"
"29015",31946,32641,2012,"29015_2012"
"29016",6311,6420,2012,"29016_2012"
"29017",8914,9145,2012,"29017_2012"
"29018",32121,32940,2012,"29018_2012"
"29019",17486,17908,2012,"29019_2012"
"29020",7791,7987,2012,"29020_2012"
"29021",14945,15297,2012,"29021_2012"
"29022",5170,5315,2012,"29022_2012"
"29023",21541,22025,2012,"29023_2012"
"29024",23519,24049,2012,"29024_2012"
"29025",62561,64193,2012,"29025_2012"
"29026",16845,17202,2012,"29026_2012"
"29027",10766,11048,2012,"29027_2012"
"29028",19776,20283,2012,"29028_2012"
"29029",10258,10476,2012,"29029_2012"
"29030",12365,12706,2012,"29030_2012"
"29031",26907,27468,2012,"29031_2012"
"29032",11413,11652,2012,"29032_2012"
"29033",83167,84764,2012,"29033_2012"
"29034",36291,37133,2012,"29034_2012"
"29035",5175,5295,2012,"29035_2012"
"29036",18780,19137,2012,"29036_2012"
"29037",7168,7344,2012,"29037_2012"
"29038",13939,14288,2012,"29038_2012"
"29039",19737,20248,2012,"29039_2012"
"29040",9147,9366,2012,"29040_2012"
"29041",24349,24940,2012,"29041_2012"
"29042",11508,11748,2012,"29042_2012"
"29043",31103,31776,2012,"29043_2012"
"29044",35449,36265,2012,"29044_2012"
"29045",5066,5191,2012,"29045_2012"
"29046",3702,3800,2012,"29046_2012"
"29047",2501,2545,2012,"29047_2012"
"29048",15035,15468,2012,"29048_2012"
"29049",4782,4853,2012,"29049_2012"
"29050",8796,8987,2012,"29050_2012"
"29051",3361,3415,2012,"29051_2012"
"29052",5104,5263,2012,"29052_2012"
"29053",6075,6215,2012,"29053_2012"
"29054",4572,4652,2012,"29054_2012"
"29055",2581,2634,2012,"29055_2012"
"29056",6381,6513,2012,"29056_2012"
"29057",4067,4162,2012,"29057_2012"
"29058",7470,7608,2012,"29058_2012"
"29059",5771,5923,2012,"29059_2012"
"29060",3938,4037,2012,"29060_2012"
"30001",7526,7667,2012,"30001_2012"
"30002",2834,2878,2012,"30002_2012"
"30003",75749,77218,2012,"30003_2012"
"30004",38705,39301,2012,"30004_2012"
"30005",4759,4858,2012,"30005_2012"
"30006",18980,19452,2012,"30006_2012"
"30007",5804,5894,2012,"30007_2012"
"30008",8699,8887,2012,"30008_2012"
"30009",26288,26701,2012,"30009_2012"
"30010",53443,54752,2012,"30010_2012"
"30011",47998,48804,2012,"30011_2012"
"30012",7012,7126,2012,"30012_2012"
"30013",24837,25274,2012,"30013_2012"
"30014",39399,40147,2012,"30014_2012"
"30015",30954,31444,2012,"30015_2012"
"30016",22517,22976,2012,"30016_2012"
"30017",3854,3922,2012,"30017_2012"
"30018",1609,1644,2012,"30018_2012"
"30019",5626,5787,2012,"30019_2012"
"30020",8854,9078,2012,"30020_2012"
"30021",21203,21592,2012,"30021_2012"
"30022",18273,18707,2012,"30022_2012"
"30023",44820,45742,2012,"30023_2012"
"30024",13299,13558,2012,"30024_2012"
"30025",22495,23119,2012,"30025_2012"
"30026",20612,21042,2012,"30026_2012"
"30027",15210,15504,2012,"30027_2012"
"30028",120300,122011,2012,"30028_2012"
"30029",11211,11611,2012,"30029_2012"
"30030",37929,38696,2012,"30030_2012"
"30031",15162,15418,2012,"30031_2012"
"30032",44173,45141,2012,"30032_2012"
"30033",21126,21596,2012,"30033_2012"
"30034",23692,24123,2012,"30034_2012"
"30035",9944,10161,2012,"30035_2012"
"30036",8698,8891,2012,"30036_2012"
"30037",7066,7240,2012,"30037_2012"
"30038",80516,82059,2012,"30038_2012"
"30039",282405,287057,2012,"30039_2012"
"30040",45167,45964,2012,"30040_2012"
"30041",1970,2020,2012,"30041_2012"
"30042",5150,5246,2012,"30042_2012"
"30043",17414,17740,2012,"30043_2012"
"30044",178881,182168,2012,"30044_2012"
"30045",52667,53609,2012,"30045_2012"
"30046",14343,14653,2012,"30046_2012"
"30047",47059,48319,2012,"30047_2012"
"30048",109069,111138,2012,"30048_2012"
"30049",18132,18481,2012,"30049_2012"
"30050",13958,14262,2012,"30050_2012"
"30051",19747,20154,2012,"30051_2012"
"30052",10610,10825,2012,"30052_2012"
"30053",24521,24971,2012,"30053_2012"
"30054",10606,10768,2012,"30054_2012"
"30055",11185,11423,2012,"30055_2012"
"30056",5987,6144,2012,"30056_2012"
"30057",11822,12092,2012,"30057_2012"
"30058",50114,51003,2012,"30058_2012"
"30059",14108,14392,2012,"30059_2012"
"30060",13994,14306,2012,"30060_2012"
"30061",68515,70090,2012,"30061_2012"
"30062",17120,17467,2012,"30062_2012"
"30063",13474,13725,2012,"30063_2012"
"30064",3676,3764,2012,"30064_2012"
"30065",59512,60715,2012,"30065_2012"
"30066",23169,23625,2012,"30066_2012"
"30067",14393,14970,2012,"30067_2012"
"30068",55460,56556,2012,"30068_2012"
"30069",22292,22708,2012,"30069_2012"
"30070",16676,17027,2012,"30070_2012"
"30071",50416,51445,2012,"30071_2012"
"30072",18884,19289,2012,"30072_2012"
"30073",38661,39436,2012,"30073_2012"
"30074",6176,6310,2012,"30074_2012"
"30075",15520,15802,2012,"30075_2012"
"30076",11931,12228,2012,"30076_2012"
"30077",39042,39788,2012,"30077_2012"
"30078",11715,11895,2012,"30078_2012"
"30079",9810,10015,2012,"30079_2012"
"30080",19551,20016,2012,"30080_2012"
"30081",20273,20671,2012,"30081_2012"
"30082",13530,13759,2012,"30082_2012"
"30083",45497,46435,2012,"30083_2012"
"30084",5182,5251,2012,"30084_2012"
"30085",60215,61454,2012,"30085_2012"
"30086",36246,37220,2012,"30086_2012"
"30087",411048,418109,2012,"30087_2012"
"30088",4637,4715,2012,"30088_2012"
"30089",36837,37509,2012,"30089_2012"
"30090",9565,9729,2012,"30090_2012"
"30091",25222,25851,2012,"30091_2012"
"30092",32253,32967,2012,"30092_2012"
"30093",14310,14604,2012,"30093_2012"
"30094",34445,35018,2012,"30094_2012"
"30095",14918,15122,2012,"30095_2012"
"30096",1422,1437,2012,"30096_2012"
"30097",18659,18936,2012,"30097_2012"
"30098",2614,2688,2012,"30098_2012"
"30099",15589,15912,2012,"30099_2012"
"30100",21250,21630,2012,"30100_2012"
"30101",30887,31730,2012,"30101_2012"
"30102",91916,93794,2012,"30102_2012"
"30103",10390,10695,2012,"30103_2012"
"30104",16820,17159,2012,"30104_2012"
"30105",62806,64130,2012,"30105_2012"
"30106",4046,4139,2012,"30106_2012"
"30107",2527,2591,2012,"30107_2012"
"30108",144172,146666,2012,"30108_2012"
"30109",57807,58841,2012,"30109_2012"
"30110",8932,9260,2012,"30110_2012"
"30111",14409,14603,2012,"30111_2012"
"30112",18885,19223,2012,"30112_2012"
"30113",4067,4158,2012,"30113_2012"
"30114",9063,9203,2012,"30114_2012"
"30115",31709,32271,2012,"30115_2012"
"30116",13675,13931,2012,"30116_2012"
"30117",20582,20956,2012,"30117_2012"
"30118",109749,111556,2012,"30118_2012"
"30119",4650,4741,2012,"30119_2012"
"30120",14241,14509,2012,"30120_2012"
"30121",20942,21332,2012,"30121_2012"
"30122",14709,14984,2012,"30122_2012"
"30123",89174,90804,2012,"30123_2012"
"30124",143728,146473,2012,"30124_2012"
"30125",26544,27101,2012,"30125_2012"
"30126",30780,31283,2012,"30126_2012"
"30127",21241,21955,2012,"30127_2012"
"30128",63296,64867,2012,"30128_2012"
"30129",16231,16521,2012,"30129_2012"
"30130",37838,38581,2012,"30130_2012"
"30131",174840,177831,2012,"30131_2012"
"30132",16804,17166,2012,"30132_2012"
"30133",50333,51367,2012,"30133_2012"
"30134",19964,20305,2012,"30134_2012"
"30135",18786,19304,2012,"30135_2012"
"30136",6630,6747,2012,"30136_2012"
"30137",4992,5106,2012,"30137_2012"
"30138",36395,36963,2012,"30138_2012"
"30139",5452,5546,2012,"30139_2012"
"30140",2445,2528,2012,"30140_2012"
"30141",142752,145474,2012,"30141_2012"
"30142",31104,31682,2012,"30142_2012"
"30143",51869,52845,2012,"30143_2012"
"30144",29375,30070,2012,"30144_2012"
"30145",13566,13885,2012,"30145_2012"
"30146",3161,3242,2012,"30146_2012"
"30147",18997,19569,2012,"30147_2012"
"30148",24364,24782,2012,"30148_2012"
"30149",29815,30636,2012,"30149_2012"
"30150",10258,10432,2012,"30150_2012"
"30151",21616,21981,2012,"30151_2012"
"30152",11128,11298,2012,"30152_2012"
"30153",5367,5475,2012,"30153_2012"
"30154",11630,11836,2012,"30154_2012"
"30155",91114,93168,2012,"30155_2012"
"30156",4950,5086,2012,"30156_2012"
"30157",16960,17240,2012,"30157_2012"
"30158",23057,23436,2012,"30158_2012"
"30159",20888,21668,2012,"30159_2012"
"30160",94963,96685,2012,"30160_2012"
"30161",32055,32674,2012,"30161_2012"
"30162",5848,5962,2012,"30162_2012"
"30163",4721,4825,2012,"30163_2012"
"30164",15420,15677,2012,"30164_2012"
"30165",7512,7673,2012,"30165_2012"
"30166",8292,8480,2012,"30166_2012"
"30167",12767,13012,2012,"30167_2012"
"30168",13380,13812,2012,"30168_2012"
"30169",22115,22540,2012,"30169_2012"
"30170",9578,9833,2012,"30170_2012"
"30171",4806,4935,2012,"30171_2012"
"30172",18851,19254,2012,"30172_2012"
"30173",48223,49274,2012,"30173_2012"
"30174",88242,89749,2012,"30174_2012"
"30175",82320,83880,2012,"30175_2012"
"30176",4229,4321,2012,"30176_2012"
"30177",9157,9392,2012,"30177_2012"
"30178",12034,12213,2012,"30178_2012"
"30179",3732,3813,2012,"30179_2012"
"30180",10272,10487,2012,"30180_2012"
"30181",34402,34923,2012,"30181_2012"
"30182",15240,15607,2012,"30182_2012"
"30183",52982,54121,2012,"30183_2012"
"30184",6411,6605,2012,"30184_2012"
"30185",4403,4493,2012,"30185_2012"
"30186",6321,6448,2012,"30186_2012"
"30187",5111,5238,2012,"30187_2012"
"30188",15314,15579,2012,"30188_2012"
"30189",129571,131643,2012,"30189_2012"
"30190",2028,2060,2012,"30190_2012"
"30191",27323,27745,2012,"30191_2012"
"30192",18103,18425,2012,"30192_2012"
"30193",491970,500189,2012,"30193_2012"
"30194",9696,10003,2012,"30194_2012"
"30195",4678,4800,2012,"30195_2012"
"30196",16450,16747,2012,"30196_2012"
"30197",10239,10415,2012,"30197_2012"
"30198",6016,6166,2012,"30198_2012"
"30199",9802,9973,2012,"30199_2012"
"30200",11272,11483,2012,"30200_2012"
"30201",37977,38877,2012,"30201_2012"
"30202",12253,12536,2012,"30202_2012"
"30203",12229,12536,2012,"30203_2012"
"30204",40839,41543,2012,"30204_2012"
"30205",17664,17940,2012,"30205_2012"
"30206",24060,24453,2012,"30206_2012"
"30207",41434,42283,2012,"30207_2012"
"30208",21117,21454,2012,"30208_2012"
"30209",13510,13796,2012,"30209_2012"
"30210",24785,25380,2012,"30210_2012"
"30211",26534,26937,2012,"30211_2012"
"30212",13507,13805,2012,"30212_2012"
"31001",5743,5880,2012,"31001_2012"
"31002",14039,14345,2012,"31002_2012"
"31003",9318,9487,2012,"31003_2012"
"31004",5269,5384,2012,"31004_2012"
"31005",1886,1922,2012,"31005_2012"
"31006",7940,8059,2012,"31006_2012"
"31007",6278,6401,2012,"31007_2012"
"31008",3815,3854,2012,"31008_2012"
"31009",4266,4314,2012,"31009_2012"
"31010",2168,2209,2012,"31010_2012"
"31011",6185,6290,2012,"31011_2012"
"31012",3375,3438,2012,"31012_2012"
"31013",8424,8604,2012,"31013_2012"
"31014",1482,1514,2012,"31014_2012"
"31015",4537,4604,2012,"31015_2012"
"31016",2582,2632,2012,"31016_2012"
"31017",3964,4060,2012,"31017_2012"
"31018",2761,2792,2012,"31018_2012"
"31019",29430,30298,2012,"31019_2012"
"31020",3805,3861,2012,"31020_2012"
"31021",7008,7192,2012,"31021_2012"
"31022",3679,3764,2012,"31022_2012"
"31023",4153,4232,2012,"31023_2012"
"31024",2893,2922,2012,"31024_2012"
"31025",4450,4548,2012,"31025_2012"
"31026",3293,3339,2012,"31026_2012"
"31027",7467,7569,2012,"31027_2012"
"31028",2323,2354,2012,"31028_2012"
"31029",5394,5483,2012,"31029_2012"
"31030",3156,3232,2012,"31030_2012"
"31031",2529,2571,2012,"31031_2012"
"31032",14146,14475,2012,"31032_2012"
"31033",17377,17755,2012,"31033_2012"
"31034",5500,5639,2012,"31034_2012"
"31035",5121,5198,2012,"31035_2012"
"31036",6665,6768,2012,"31036_2012"
"31037",4548,4627,2012,"31037_2012"
"31038",28027,28596,2012,"31038_2012"
"31039",3520,3579,2012,"31039_2012"
"31040",23613,24095,2012,"31040_2012"
"31041",78857,80850,2012,"31041_2012"
"31042",4902,4996,2012,"31042_2012"
"31043",2462,2514,2012,"31043_2012"
"31044",6017,6129,2012,"31044_2012"
"31045",2300,2337,2012,"31045_2012"
"31046",2611,2670,2012,"31046_2012"
"31047",4850,4964,2012,"31047_2012"
"31048",19672,20076,2012,"31048_2012"
"31049",2900,2970,2012,"31049_2012"
"31050",776605,789145,2012,"31050_2012"
"31051",2881,2927,2012,"31051_2012"
"31052",31422,32015,2012,"31052_2012"
"31053",11499,11686,2012,"31053_2012"
"31054",2545,2579,2012,"31054_2012"
"31055",5854,5975,2012,"31055_2012"
"31056",26377,26958,2012,"31056_2012"
"31057",6723,6821,2012,"31057_2012"
"31058",21775,22293,2012,"31058_2012"
"31059",50064,50907,2012,"31059_2012"
"31060",837,846,2012,"31060_2012"
"31061",3142,3206,2012,"31061_2012"
"31062",4264,4331,2012,"31062_2012"
"31063",4614,4719,2012,"31063_2012"
"31064",1469,1494,2012,"31064_2012"
"31065",1674,1720,2012,"31065_2012"
"31066",3484,3556,2012,"31066_2012"
"31067",8455,8625,2012,"31067_2012"
"31068",2949,3004,2012,"31068_2012"
"31069",7614,7785,2012,"31069_2012"
"31070",3634,3692,2012,"31070_2012"
"31071",1552,1585,2012,"31071_2012"
"31072",1707,1729,2012,"31072_2012"
"31073",3832,3972,2012,"31073_2012"
"31074",3334,3378,2012,"31074_2012"
"31075",5748,5886,2012,"31075_2012"
"31076",14757,15056,2012,"31076_2012"
"31077",2388,2436,2012,"31077_2012"
"31078",3329,3389,2012,"31078_2012"
"31079",37025,37759,2012,"31079_2012"
"31080",9143,9302,2012,"31080_2012"
"31081",2773,2854,2012,"31081_2012"
"31082",3346,3392,2012,"31082_2012"
"31083",1624,1643,2012,"31083_2012"
"31084",6208,6330,2012,"31084_2012"
"31085",13264,13523,2012,"31085_2012"
"31086",2071,2107,2012,"31086_2012"
"31087",4282,4374,2012,"31087_2012"
"31088",1794,1809,2012,"31088_2012"
"31089",34356,35033,2012,"31089_2012"
"31090",6277,6413,2012,"31090_2012"
"31091",10645,10845,2012,"31091_2012"
"31092",5947,6118,2012,"31092_2012"
"31093",15971,16228,2012,"31093_2012"
"31094",4200,4324,2012,"31094_2012"
"31095",5054,5116,2012,"31095_2012"
"31096",65792,67258,2012,"31096_2012"
"31097",3134,3194,2012,"31097_2012"
"31098",12445,12725,2012,"31098_2012"
"31099",3569,3663,2012,"31099_2012"
"31100",3246,3311,2012,"31100_2012"
"31101",44846,45752,2012,"31101_2012"
"31102",67772,69365,2012,"31102_2012"
"31103",3060,3118,2012,"31103_2012"
"31104",13156,13442,2012,"31104_2012"
"31105",2671,2715,2012,"31105_2012"
"31106",1985,2012,2012,"31106_2012"
"32001",5740,5855,2012,"32001_2012"
"32002",4457,4550,2012,"32002_2012"
"32003",2457,2480,2012,"32003_2012"
"32004",4050,4139,2012,"32004_2012"
"32005",35637,36555,2012,"32005_2012"
"32006",7343,7519,2012,"32006_2012"
"32007",11664,11922,2012,"32007_2012"
"32008",10624,10878,2012,"32008_2012"
"32009",9380,9576,2012,"32009_2012"
"32010",188780,193071,2012,"32010_2012"
"32011",2754,2817,2012,"32011_2012"
"32012",7221,7417,2012,"32012_2012"
"32013",5289,5394,2012,"32013_2012"
"32014",19711,20117,2012,"32014_2012"
"32015",1427,1458,2012,"32015_2012"
"32016",19815,20256,2012,"32016_2012"
"32017",151637,155167,2012,"32017_2012"
"32018",3877,3939,2012,"32018_2012"
"32019",20762,21216,2012,"32019_2012"
"32020",52736,53792,2012,"32020_2012"
"32021",3898,3996,2012,"32021_2012"
"32022",18618,19065,2012,"32022_2012"
"32023",11331,11530,2012,"32023_2012"
"32024",43732,44773,2012,"32024_2012"
"32025",11056,11300,2012,"32025_2012"
"32026",16233,16610,2012,"32026_2012"
"32027",2414,2447,2012,"32027_2012"
"32028",2342,2393,2012,"32028_2012"
"32029",19774,20260,2012,"32029_2012"
"32030",2249,2267,2012,"32030_2012"
"32031",8003,8155,2012,"32031_2012"
"32032",10554,10785,2012,"32032_2012"
"32033",4096,4162,2012,"32033_2012"
"32034",25113,25614,2012,"32034_2012"
"32035",14433,14782,2012,"32035_2012"
"32036",36343,37244,2012,"32036_2012"
"32037",14953,15305,2012,"32037_2012"
"32038",61890,63463,2012,"32038_2012"
"32039",56116,57348,2012,"32039_2012"
"32040",19349,19867,2012,"32040_2012"
"32041",2368,2402,2012,"32041_2012"
"32042",55013,56170,2012,"32042_2012"
"32043",1284,1304,2012,"32043_2012"
"32044",14114,14421,2012,"32044_2012"
"32045",7396,7539,2012,"32045_2012"
"32046",6394,6485,2012,"32046_2012"
"32047",4989,5097,2012,"32047_2012"
"32048",23652,24232,2012,"32048_2012"
"32049",29773,30361,2012,"32049_2012"
"32050",8451,8641,2012,"32050_2012"
"32051",31131,31904,2012,"32051_2012"
"32052",16534,16993,2012,"32052_2012"
"32053",11538,11807,2012,"32053_2012"
"32054",16433,16873,2012,"32054_2012"
"32055",26345,26821,2012,"32055_2012"
"32056",123769,126122,2012,"32056_2012"
"32057",14860,15280,2012,"32057_2012"
"32058",2569,2634,2012,"32058_2012"
"01001",754874,771070,2013,"01001_2013"
"01002",42431,43482,2013,"01002_2013"
"01003",49665,50809,2013,"01003_2013"
"01004",14007,14356,2013,"01004_2013"
"01005",96898,99420,2013,"01005_2013"
"01006",38318,39200,2013,"01006_2013"
"01007",44964,46189,2013,"01007_2013"
"01008",7798,7969,2013,"01008_2013"
"01009",18437,18938,2013,"01009_2013"
"01010",17436,17872,2013,"01010_2013"
"01011",34930,35979,2013,"01011_2013"
"02001",454904,463765,2013,"02001_2013"
"02002",890492,907853,2013,"02002_2013"
"02003",98004,99936,2013,"02003_2013"
"02004",1546127,1577006,2013,"02004_2013"
"02005",90751,92475,2013,"02005_2013"
"03001",67980,69467,2013,"03001_2013"
"03002",56536,57632,2013,"03002_2013"
"03003",249282,253672,2013,"03003_2013"
"03008",261260,267022,2013,"03008_2013"
"03009",17890,18215,2013,"03009_2013"
"04001",48750,49629,2013,"04001_2013"
"04002",246397,250612,2013,"04002_2013"
"04003",205519,209581,2013,"04003_2013"
"04004",77205,78851,2013,"04004_2013"
"04005",25625,26158,2013,"04005_2013"
"04006",34401,35223,2013,"04006_2013"
"04007",7332,7505,2013,"04007_2013"
"04008",8926,9087,2013,"04008_2013"
"04009",49921,50984,2013,"04009_2013"
"04010",24872,25534,2013,"04010_2013"
"04011",38160,39003,2013,"04011_2013"
"05001",1042,1044,2013,"05001_2013"
"05002",125357,128138,2013,"05002_2013"
"05003",21267,21673,2013,"05003_2013"
"05004",21578,22026,2013,"05004_2013"
"05005",1668,1699,2013,"05005_2013"
"05006",24123,24536,2013,"05006_2013"
"05007",12073,12253,2013,"05007_2013"
"05008",2627,2673,2013,"05008_2013"
"05009",51744,52714,2013,"05009_2013"
"05010",69380,70793,2013,"05010_2013"
"05011",10608,10818,2013,"05011_2013"
"05012",1819,1862,2013,"05012_2013"
"05013",1484,1525,2013,"05013_2013"
"05014",8932,9103,2013,"05014_2013"
"05015",1522,1550,2013,"05015_2013"
"05016",1756,1778,2013,"05016_2013"
"05017",99348,101527,2013,"05017_2013"
"05018",201883,205620,2013,"05018_2013"
"05019",7847,7984,2013,"05019_2013"
"05020",62014,63168,2013,"05020_2013"
"05021",5980,6085,2013,"05021_2013"
"05022",25403,25970,2013,"05022_2013"
"05023",9976,10195,2013,"05023_2013"
"05024",40769,41461,2013,"05024_2013"
"05025",138034,140976,2013,"05025_2013"
"05026",3200,3234,2013,"05026_2013"
"05027",77345,79221,2013,"05027_2013"
"05028",58199,59421,2013,"05028_2013"
"05029",2239,2269,2013,"05029_2013"
"05030",684072,697463,2013,"05030_2013"
"05031",21062,21432,2013,"05031_2013"
"05032",37717,38305,2013,"05032_2013"
"05033",95742,97709,2013,"05033_2013"
"05034",6302,6468,2013,"05034_2013"
"05035",594295,605704,2013,"05035_2013"
"05036",19753,20216,2013,"05036_2013"
"05037",5596,5715,2013,"05037_2013"
"05038",11558,11735,2013,"05038_2013"
"06001",27685,28284,2013,"06001_2013"
"06002",141137,143725,2013,"06002_2013"
"06003",19698,20057,2013,"06003_2013"
"06004",18668,19093,2013,"06004_2013"
"06005",25149,25674,2013,"06005_2013"
"06006",5082,5173,2013,"06006_2013"
"06007",158809,161989,2013,"06007_2013"
"06008",7701,7837,2013,"06008_2013"
"06009",107976,110504,2013,"06009_2013"
"06010",120082,122450,2013,"06010_2013"
"07001",15722,16091,2013,"07001_2013"
"07002",27320,27920,2013,"07002_2013"
"07003",26405,26969,2013,"07003_2013"
"07004",25847,26718,2013,"07004_2013"
"07005",19049,19534,2013,"07005_2013"
"07006",27728,28476,2013,"07006_2013"
"07007",7975,8210,2013,"07007_2013"
"07008",24698,25333,2013,"07008_2013"
"07009",37029,37844,2013,"07009_2013"
"07010",7005,7178,2013,"07010_2013"
"07011",17394,17909,2013,"07011_2013"
"07012",41586,42701,2013,"07012_2013"
"07013",28062,28976,2013,"07013_2013"
